Car_ID,Brand,Model_Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Engine_CC,Max_Power_bhp,Mileage_kmpl,Seats,Price_USD,Vehicle_Age,Price_per_bhp,Brand_Segment,Mileage_Category,Age_Category
841,Audi,2015,17763,Petrol,Manual,First,3321,393.2,25.92,6,71544.7,11,181.95498474059002,Premium,Low,Older
842,Nissan,2008,195237,Hybrid,Manual,Second,2669,280.9,19.31,2,81880.48,18,291.4933428266287,Mass Market,Very High,Very Old
843,Audi,2006,74615,Petrol,Manual,First,3368,285.1,29.98,5,97098.56,20,340.5772009821115,Premium,Moderate,Very Old
844,Ford,2010,172188,Hybrid,Automatic,Second,2667,213.8,12.17,7,80121.2,16,374.74836295603365,Mass Market,Very High,Very Old
845,Ford,2018,125987,Electric,Automatic,Third,3538,466.8,12.01,2,49572.42,8,106.19627249357326,Mass Market,High,Older
846,Kia,2008,96353,Electric,Manual,Second,4069,564.3,8.99,2,63095.11,18,111.81128832181464,Mass Market,Moderate,Very Old
847,Mercedes,2010,100648,Petrol,Automatic,Second,3999,566.8,9.1,2,96956.33,16,171.05915666901907,Premium,High,Very Old
848,BMW,2023,30556,Petrol,Manual,Third,3379,137.9,12.13,5,46717.08,3,338.7750543872371,Premium,Low,New
849,Kia,2010,64042,Petrol,Manual,First,4805,529.9,24.82,2,48410.21,16,91.35725608605398,Mass Market,Moderate,Very Old
850,Hyundai,2006,23099,Diesel,Manual,Third,1040,453.0,27.64,6,14195.74,20,31.33717439293598,Mass Market,Low,Very Old
851,Honda,2022,114089,Diesel,Manual,Second,4240,181.6,29.38,2,110006.38,4,605.7620044052863,Mass Market,High,Recent
852,BMW,2017,181168,Diesel,Automatic,First,2207,77.7,10.81,7,13651.25,9,175.6917631917632,Premium,Very High,Older
853,BMW,2013,149302,Petrol,Manual,Third,4302,190.1,27.03,4,78840.47,13,414.73156233561286,Premium,High,Very Old
854,Hyundai,2023,165081,Hybrid,Manual,First,4838,550.8,13.21,7,51343.75,3,93.21668482207699,Mass Market,Very High,New
855,Hyundai,2017,38866,Electric,Automatic,First,882,394.6,7.82,5,50457.47,9,127.86991890522047,Mass Market,Low,Older
856,Toyota,2015,110400,Petrol,Manual,Third,4568,443.8,26.75,2,82507.56,11,185.9115817936007,Mass Market,High,Older
857,Kia,2005,89246,Diesel,Manual,First,1750,184.0,20.9,2,10849.97,21,58.96722826086956,Mass Market,Moderate,
858,Hyundai,2011,81975,Diesel,Automatic,Third,1410,442.9,9.12,6,72463.58,15,163.61160532851662,Mass Market,Moderate,Very Old
859,Ford,2019,177927,Petrol,Automatic,Second,4405,55.7,15.75,2,93327.72,7,1675.5425493716336,Mass Market,Very High,Recent
860,Nissan,2005,86557,Petrol,Automatic,First,4083,250.2,12.18,7,99900.89,21,399.2841326938449,Mass Market,Moderate,
861,Honda,2016,142488,Diesel,Manual,Second,2973,391.0,23.42,5,22952.06,10,58.700920716112535,Mass Market,High,Older
862,Kia,2011,77516,Hybrid,Automatic,Second,4284,121.8,16.34,4,107998.03,15,886.6833333333334,Mass Market,Moderate,Very Old
863,Volkswagen,2019,191987,Diesel,Automatic,First,2322,500.9,29.73,2,79769.09,7,159.2515272509483,Mass Market,Very High,Recent
864,Ford,2023,154130,Diesel,Manual,Third,3401,171.6,6.37,4,106177.01,3,618.7471445221445,Mass Market,Very High,New
865,Mercedes,2005,176790,Petrol,Manual,First,3457,405.3,13.88,2,59777.84,21,147.49035282506784,Premium,Very High,
866,Hyundai,2021,37602,Hybrid,Manual,Second,2959,266.9,17.05,5,66417.9,5,248.84938179093294,Mass Market,Low,Recent
867,Volkswagen,2021,194139,Diesel,Manual,Second,3249,373.8,17.58,7,110527.48,5,295.68614232209734,Mass Market,Very High,Recent
868,Hyundai,2007,163588,Diesel,Manual,Third,4630,100.2,12.9,5,108289.42,19,1080.7327345309382,Mass Market,Very High,Very Old
869,BMW,2016,134295,Electric,Automatic,First,921,49.5,23.23,4,55434.82,10,1119.8953535353535,Premium,High,Older
870,Ford,2010,92969,Petrol,Automatic,Second,2117,549.4,26.87,2,35106.28,16,63.89930833636694,Mass Market,Moderate,Very Old
871,BMW,2015,137161,Electric,Automatic,Second,3318,191.0,28.47,4,49000.94,11,256.5494240837696,Premium,High,Older
872,Toyota,2007,173418,Electric,Manual,Second,2030,499.0,25.13,7,48368.43,19,96.93072144288577,Mass Market,Very High,Very Old
873,BMW,2012,146559,Diesel,Manual,Third,1933,599.6,26.26,5,36563.42,14,60.97968645763842,Premium,High,Very Old
874,Toyota,2018,5155,Petrol,Manual,Second,2101,158.4,18.76,4,34423.81,8,217.3220328282828,Mass Market,Low,Older
875,Toyota,2018,128950,Hybrid,Automatic,Second,4834,188.5,25.65,4,103744.36,8,550.3679575596817,Mass Market,High,Older
876,Volkswagen,2014,72494,Diesel,Automatic,First,2710,411.2,12.59,7,11173.84,12,27.17373540856031,Mass Market,Moderate,Older
877,Hyundai,2006,81229,Hybrid,Manual,First,2305,580.7,14.96,2,82280.51,20,141.6919407611503,Mass Market,Moderate,Very Old
878,Mercedes,2018,109648,Hybrid,Automatic,Second,3985,552.9,12.92,4,23219.95,8,41.9966540061494,Premium,High,Older
879,BMW,2013,43547,Petrol,Manual,Second,2716,321.6,16.68,7,43307.19,13,134.6616604477612,Premium,Low,Very Old
880,Ford,2007,33795,Electric,Automatic,First,4348,485.3,12.14,2,10200.53,19,21.01901916340408,Mass Market,Low,Very Old
881,Toyota,2012,191368,Petrol,Automatic,Third,3557,116.0,29.04,2,34586.92,14,298.1631034482758,Mass Market,Very High,Very Old
882,Hyundai,2020,26447,Hybrid,Automatic,Third,2756,587.4,12.82,5,92905.27,6,158.16355124276473,Mass Market,Low,Recent
883,Honda,2006,172670,Diesel,Manual,Third,978,580.0,7.45,7,106546.79,20,183.7013620689655,Mass Market,Very High,Very Old
884,Kia,2010,177886,Hybrid,Automatic,Third,1696,131.7,18.17,2,28918.68,16,219.57995444191346,Mass Market,Very High,Very Old
885,Volkswagen,2016,92960,Diesel,Automatic,Third,2351,207.7,6.43,5,57235.1,10,275.5662012518055,Mass Market,Moderate,Older
886,Mercedes,2009,68278,Diesel,Manual,Third,1291,96.1,7.76,6,58027.91,17,603.8284079084287,Premium,Moderate,Very Old
887,Audi,2006,60077,Petrol,Automatic,Third,860,192.2,10.48,7,105208.31,20,547.3897502601457,Premium,Moderate,Very Old
888,Volkswagen,2020,117782,Hybrid,Manual,Third,1877,496.9,16.61,6,92247.49,6,185.64598510766757,Mass Market,High,Recent
889,Honda,2009,107932,Electric,Manual,First,3695,251.9,15.83,2,63030.03,17,250.2184597062326,Mass Market,High,Very Old
890,Kia,2019,145600,Hybrid,Manual,Third,4960,89.5,24.99,7,81477.42,7,910.3622346368714,Mass Market,High,Recent
891,Honda,2016,186172,Hybrid,Manual,Third,4483,231.6,23.49,5,102140.54,10,441.02132987910187,Mass Market,Very High,Older
892,BMW,2008,114869,Electric,Manual,Third,1385,589.6,15.66,2,4116.06,18,6.981105834464044,Premium,High,Very Old
893,Toyota,2019,144251,Petrol,Automatic,Second,4760,392.6,13.34,7,50138.13,7,127.70792154865,Mass Market,High,Recent
894,Mercedes,2015,53781,Hybrid,Manual,First,4570,273.1,12.91,7,109147.45,11,399.66111314536795,Premium,Moderate,Older
895,Nissan,2020,191339,Hybrid,Manual,First,1334,133.3,24.35,6,89616.62,6,672.2927231807951,Mass Market,Very High,Recent
896,Toyota,2010,160024,Diesel,Manual,First,4262,592.3,6.3,2,66512.44,16,112.29518824919805,Mass Market,Very High,Very Old
897,Nissan,2018,58798,Hybrid,Manual,Third,4811,499.7,5.32,5,64968.41,8,130.01482889733842,Mass Market,Moderate,Older
898,Kia,2022,103696,Electric,Automatic,Third,4198,197.6,24.89,5,43689.1,4,221.0986842105263,Mass Market,High,Recent
899,Hyundai,2016,55939,Diesel,Manual,Second,2955,79.2,16.93,2,63900.9,10,806.8295454545455,Mass Market,Moderate,Older
900,Audi,2015,34516,Petrol,Automatic,First,1804,71.7,8.27,2,79679.83,11,1111.29470013947,Premium,Low,Older
901,Ford,2017,192598,Diesel,Manual,Third,3299,107.4,10.89,4,51948.48,9,483.6916201117318,Mass Market,Very High,Older
902,Toyota,2015,146521,Electric,Automatic,First,1126,365.2,28.31,6,86555.92,11,237.00963855421688,Mass Market,High,Older
903,Mercedes,2020,55290,Electric,Manual,Second,3506,560.1,26.49,2,103764.17,6,185.26007855740045,Premium,Moderate,Recent
904,Honda,2019,131688,Diesel,Manual,Second,801,318.2,22.74,2,21098.13,7,66.30461973601508,Mass Market,High,Recent
905,Mercedes,2019,91661,Petrol,Automatic,Second,1833,512.0,17.06,4,55831.0,7,109.044921875,Premium,Moderate,Recent
906,Kia,2008,77954,Diesel,Manual,First,3281,289.7,18.01,4,50738.35,18,175.1410079392475,Mass Market,Moderate,Very Old
907,Nissan,2015,27746,Petrol,Automatic,Third,924,436.8,29.38,7,83433.38,11,191.01048534798537,Mass Market,Low,Older
908,Honda,2023,72990,Diesel,Manual,Third,1904,449.8,29.14,5,32234.49,3,71.6640506891952,Mass Market,Moderate,New
909,Ford,2019,63810,Electric,Automatic,Second,3499,137.4,10.38,6,77909.36,7,567.0259097525472,Mass Market,Moderate,Recent
910,Ford,2008,123362,Hybrid,Manual,Third,2661,242.3,25.28,7,105666.24,18,436.09673957903425,Mass Market,High,Very Old
911,Toyota,2017,151295,Hybrid,Manual,Second,3720,396.9,9.93,2,51921.4,9,130.81733434114386,Mass Market,Very High,Older
912,Kia,2023,138669,Petrol,Automatic,First,928,79.6,10.34,4,109588.84,3,1376.7442211055277,Mass Market,High,New
913,Hyundai,2006,7659,Petrol,Manual,Second,1237,242.5,21.9,5,119200.16,20,491.54705154639174,Mass Market,Low,Very Old
914,Kia,2018,91516,Petrol,Manual,First,3348,339.5,15.13,7,15412.77,8,45.39843888070693,Mass Market,Moderate,Older
915,Nissan,2008,79567,Electric,Manual,Second,3929,597.9,28.29,5,30267.22,18,50.62254557618331,Mass Market,Moderate,Very Old
916,Mercedes,2020,20037,Diesel,Manual,Third,2021,305.7,7.23,4,114194.43,6,373.5506378802748,Premium,Low,Recent
917,Ford,2024,131498,Electric,Manual,Third,1701,497.0,17.79,7,115124.34,2,231.6385110663984,Mass Market,High,New
918,Mercedes,2018,182810,Hybrid,Manual,Second,3968,282.0,27.96,7,14431.75,8,51.176418439716315,Premium,Very High,Older
919,Mercedes,2019,17109,Petrol,Automatic,Third,4718,486.0,27.6,5,4754.82,7,9.78358024691358,Premium,Low,Recent
920,Mercedes,2007,27010,Diesel,Automatic,Third,1867,373.4,8.91,4,21848.7,19,58.51285484734869,Premium,Low,Very Old
921,Ford,2012,13787,Hybrid,Automatic,Third,826,536.5,14.17,2,119533.5,14,222.80242311276794,Mass Market,Low,Very Old
922,Volkswagen,2020,144544,Hybrid,Manual,First,1347,270.1,20.48,7,24059.96,6,89.07797112180673,Mass Market,High,Recent
923,BMW,2014,159455,Hybrid,Automatic,Third,3468,378.4,8.98,2,61798.07,12,163.31413847780127,Premium,Very High,Older
924,Nissan,2008,66709,Electric,Manual,First,1366,392.8,29.2,4,102264.87,18,260.34844704684315,Mass Market,Moderate,Very Old
925,Volkswagen,2022,39518,Petrol,Manual,Second,1503,273.7,27.87,7,5386.99,4,19.682097186700766,Mass Market,Low,Recent
926,Nissan,2006,58909,Hybrid,Manual,Third,3940,120.8,9.17,7,73725.21,20,610.3080298013246,Mass Market,Moderate,Very Old
927,Honda,2021,23351,Petrol,Manual,Third,2390,92.4,8.03,2,35411.98,5,383.2465367965368,Mass Market,Low,Recent
928,Kia,2017,189402,Electric,Automatic,Third,1605,49.3,7.14,6,103893.19,9,2107.3669371196756,Mass Market,Very High,Older
929,Kia,2008,20282,Hybrid,Manual,Second,4591,529.2,27.74,2,36164.95,18,68.33890778533635,Mass Market,Low,Very Old
930,Audi,2015,157850,Electric,Automatic,First,2157,172.4,9.84,2,83350.42,11,483.4711136890951,Premium,Very High,Older
931,Kia,2011,160336,Electric,Manual,First,4025,158.4,15.41,6,81883.7,15,516.9425505050505,Mass Market,Very High,Very Old
932,Ford,2016,195747,Petrol,Automatic,Third,4418,452.2,16.22,4,28914.75,10,63.94239274657232,Mass Market,Very High,Older
933,Hyundai,2014,10075,Hybrid,Automatic,Second,2926,219.2,19.98,4,7071.51,12,32.260538321167886,Mass Market,Low,Older
934,Toyota,2011,184526,Electric,Automatic,Second,3260,323.4,6.79,7,50882.2,15,157.3351886209029,Mass Market,Very High,Very Old
935,Audi,2017,33365,Hybrid,Automatic,Second,1345,131.0,10.67,5,36835.6,9,281.18778625954195,Premium,Low,Older
936,Toyota,2011,184272,Petrol,Automatic,Second,3528,577.5,28.29,5,97650.4,15,169.0916017316017,Mass Market,Very High,Very Old
937,Nissan,2021,16002,Electric,Automatic,Second,4534,516.9,27.71,7,96642.61,5,186.9657767459857,Mass Market,Low,Recent
938,Toyota,2014,18947,Petrol,Manual,First,3362,523.7,24.53,5,56471.8,12,107.83234676341417,Mass Market,Low,Older
939,Toyota,2014,99840,Hybrid,Automatic,First,2879,267.8,5.49,2,73961.93,12,276.18345780433157,Mass Market,Moderate,Older
940,Audi,2008,121219,Hybrid,Manual,First,3441,466.9,13.18,2,73698.36,18,157.84613407581924,Premium,High,Very Old
941,Honda,2024,83610,Petrol,Automatic,Third,3914,120.6,20.7,6,99777.5,2,827.3424543946933,Mass Market,Moderate,New
942,Mercedes,2008,57142,Diesel,Manual,Second,2726,44.8,11.88,6,52725.28,18,1176.9035714285715,Premium,Moderate,Very Old
943,Kia,2011,61307,Electric,Automatic,Third,1416,51.2,27.74,7,35227.26,15,688.032421875,Mass Market,Moderate,Very Old
944,Kia,2005,140565,Hybrid,Automatic,Second,4444,368.5,20.85,7,34009.09,21,92.2906105834464,Mass Market,High,
945,Ford,2016,55085,Hybrid,Manual,First,2003,295.0,6.8,7,65734.5,10,222.82881355932204,Mass Market,Moderate,Older
946,Audi,2017,39228,Electric,Automatic,Third,2559,330.1,27.73,2,55550.34,9,168.28336867615872,Premium,Low,Older
947,Ford,2014,187947,Petrol,Automatic,First,3365,44.2,28.94,5,54494.13,12,1232.8988687782803,Mass Market,Very High,Older
948,Hyundai,2019,167727,Petrol,Automatic,Second,3974,276.7,6.94,7,13663.07,7,49.378641127574994,Mass Market,Very High,Recent
949,Hyundai,2017,48472,Petrol,Manual,Second,3881,442.1,18.31,7,87076.64,9,196.96141144537432,Mass Market,Low,Older
950,Ford,2013,54437,Diesel,Automatic,Second,3430,287.9,12.58,2,28007.19,13,97.28096561306009,Mass Market,Moderate,Very Old
951,Audi,2013,185488,Diesel,Manual,First,3961,450.0,14.82,2,26043.57,13,57.8746,Premium,Very High,Very Old
952,Ford,2019,64711,Hybrid,Automatic,Second,1469,170.5,9.49,2,51292.72,7,300.8370674486804,Mass Market,Moderate,Recent
953,Kia,2014,142888,Petrol,Automatic,First,3968,495.4,19.45,5,29650.07,12,59.8507670569237,Mass Market,High,Older
954,Volkswagen,2014,82175,Electric,Manual,Third,2921,369.5,28.95,7,71311.42,12,192.9943707713126,Mass Market,Moderate,Older
955,BMW,2012,69307,Hybrid,Automatic,Second,4878,158.0,17.58,4,46461.21,14,294.0582911392405,Premium,Moderate,Very Old
956,Toyota,2020,51733,Electric,Automatic,Second,4951,172.6,7.07,4,55522.67,6,321.684067207416,Mass Market,Moderate,Recent
957,BMW,2021,133202,Hybrid,Manual,Second,1519,391.7,20.5,7,65848.81,5,168.11031401582844,Premium,High,Recent
958,Audi,2009,100028,Diesel,Automatic,Third,3400,504.8,13.51,7,26813.66,17,53.117393026941365,Premium,High,Very Old
959,BMW,2008,147312,Hybrid,Manual,Second,4398,272.8,26.4,7,21222.94,18,77.79670087976538,Premium,High,Very Old
960,Hyundai,2022,97493,Diesel,Manual,First,1466,184.6,15.87,7,106009.36,4,574.2652221018418,Mass Market,Moderate,Recent
961,Nissan,2023,130149,Hybrid,Manual,First,1083,525.5,9.82,5,53745.67,3,102.27529971455756,Mass Market,High,New
962,Toyota,2008,168834,Petrol,Automatic,Second,4703,414.8,9.78,4,51214.95,18,123.46902121504338,Mass Market,Very High,Very Old
963,Mercedes,2011,13259,Electric,Manual,Second,4365,290.9,24.22,6,7166.62,15,24.636026125816432,Premium,Low,Very Old
964,Audi,2014,186211,Petrol,Manual,Third,3034,313.2,11.64,4,61263.23,12,195.6041826309068,Premium,Very High,Older
965,Toyota,2022,133775,Hybrid,Automatic,Third,2265,154.4,24.18,4,67837.86,4,439.36437823834194,Mass Market,High,Recent
966,BMW,2023,19849,Hybrid,Manual,Third,929,391.0,10.15,2,68384.38,3,174.89611253196932,Premium,Low,New
967,Hyundai,2008,86768,Hybrid,Automatic,Second,2860,240.9,13.04,7,85722.65,18,355.84329597343293,Mass Market,Moderate,Very Old
968,Honda,2014,111108,Diesel,Automatic,Third,4472,597.6,16.64,7,23765.37,12,39.76802208835341,Mass Market,High,Older
969,Volkswagen,2005,94709,Electric,Automatic,Third,3294,308.9,28.58,7,32510.11,21,105.24477177079962,Mass Market,Moderate,
970,Mercedes,2022,59869,Electric,Automatic,First,1792,312.1,28.29,2,97855.46,4,313.53880166613266,Premium,Moderate,Recent
971,Volkswagen,2009,131888,Hybrid,Manual,Third,2921,356.9,10.17,5,113818.96,17,318.90994676379944,Mass Market,High,Very Old
972,Toyota,2019,68095,Hybrid,Manual,First,3384,553.4,13.96,5,18904.13,7,34.159974701843154,Mass Market,Moderate,Recent
973,Hyundai,2021,122886,Diesel,Manual,First,4996,488.5,8.73,6,61225.0,5,125.33265097236438,Mass Market,High,Recent
974,Hyundai,2007,75910,Petrol,Manual,Third,3023,292.6,17.75,5,28058.62,19,95.89412166780586,Mass Market,Moderate,Very Old
975,BMW,2016,28567,Petrol,Manual,First,3988,442.5,16.51,5,10028.56,10,22.66341242937853,Premium,Low,Older
976,Kia,2006,40292,Electric,Automatic,Second,4037,368.3,27.52,7,41083.89,20,111.5500678794461,Mass Market,Low,Very Old
977,BMW,2005,79813,Diesel,Manual,Second,4936,315.7,28.25,4,19811.45,21,62.75403864428255,Premium,Moderate,
978,Kia,2021,102136,Hybrid,Manual,Third,1143,147.7,14.59,5,86062.17,5,582.6822613405552,Mass Market,High,Recent
979,Kia,2020,56631,Electric,Manual,Second,3076,299.8,17.29,5,65445.87,6,218.29843228819212,Mass Market,Moderate,Recent
980,Mercedes,2009,14885,Diesel,Automatic,First,4001,177.7,27.41,2,19828.63,17,111.58486212718066,Premium,Low,Very Old
981,BMW,2019,195731,Petrol,Automatic,Second,1688,552.3,25.17,6,4081.27,7,7.3895889914901325,Premium,Very High,Recent
982,Honda,2007,190378,Diesel,Manual,Third,2843,227.8,5.09,2,97554.37,19,428.2456979806848,Mass Market,Very High,Very Old
983,Ford,2011,71314,Petrol,Automatic,Third,2141,573.3,13.0,7,23614.75,15,41.19091226234084,Mass Market,Moderate,Very Old
984,Ford,2015,70087,Diesel,Manual,First,4520,338.5,15.54,4,73927.35,11,218.39689807976367,Mass Market,Moderate,Older
985,BMW,2014,165237,Electric,Manual,Third,3683,393.7,10.74,6,42419.86,12,107.74665989331979,Premium,Very High,Older
986,BMW,2013,195001,Petrol,Automatic,Second,3215,344.0,9.99,2,71501.85,13,207.85421511627908,Premium,Very High,Very Old
987,Volkswagen,2018,100998,Electric,Automatic,Third,1917,112.5,5.94,5,39931.47,8,354.9464,Mass Market,High,Older
988,Mercedes,2017,54812,Electric,Manual,First,3801,250.5,21.08,5,13171.93,9,52.58255489021956,Premium,Moderate,Older
989,BMW,2006,186572,Petrol,Manual,Third,2538,95.5,11.56,6,29085.15,20,304.55654450261784,Premium,Very High,Very Old
990,Volkswagen,2007,63643,Petrol,Automatic,Second,2164,388.9,6.31,5,25002.85,19,64.29120596554384,Mass Market,Moderate,Very Old
991,Kia,2011,49900,Hybrid,Manual,First,3508,290.2,10.77,2,53078.26,15,182.90234321157823,Mass Market,Low,Very Old
992,Hyundai,2022,179018,Hybrid,Automatic,Second,1724,475.7,25.05,2,80019.2,4,168.213579987387,Mass Market,Very High,Recent
993,Hyundai,2007,143923,Hybrid,Manual,First,951,163.5,26.29,5,33865.31,19,207.12727828746176,Mass Market,High,Very Old
994,Kia,2014,21288,Electric,Automatic,Third,1385,132.2,17.08,5,4412.18,12,33.37503782148261,Mass Market,Low,Older
995,Audi,2011,77692,Electric,Manual,First,1712,267.5,15.4,7,63715.67,15,238.18942056074766,Premium,Moderate,Very Old
996,Volkswagen,2013,143440,Hybrid,Manual,First,3121,558.9,29.45,4,73873.86,13,132.17724100912508,Mass Market,High,Very Old
997,Volkswagen,2021,90436,Electric,Automatic,Third,1295,437.8,10.01,6,115655.85,5,264.17507994518047,Mass Market,Moderate,Recent
998,Kia,2015,51403,Electric,Manual,Second,4595,274.6,10.38,2,71968.08,11,262.08332119446465,Mass Market,Moderate,Older
999,Honda,2011,96170,Petrol,Manual,Third,2948,329.7,12.3,6,58127.19,15,176.30327570518654,Mass Market,Moderate,Very Old
1000,Nissan,2018,14168,Petrol,Automatic,First,1356,87.2,9.32,7,70087.99,8,803.7613532110092,Mass Market,Low,Older
